,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Spain,France,Germany
281,406,15674678,Butcher,661,France,1,45,5,105706.0,1,1,0,122663.15,0,0,1,0
282,6244,15663921,Bednall,560,France,1,34,5,62397.41,2,0,1,78663.82,0,0,1,0
283,4026,15573309,Colombo,623,Germany,1,43,2,123967.48,2,1,1,97880.28,0,0,0,0
284,8920,15616213,Chien,576,Spain,0,38,5,143633.19,1,1,0,96382.59,0,1,0,0
285,2016,15662901,Bruno,596,Germany,0,28,3,129090.78,1,1,0,128758.41,0,0,0,0
286,1229,15646615,Martin,638,France,0,39,7,62397.41,1,1,1,105984.5,0,0,1,0
287,7782,15680370,Walker,653,Germany,1,39,6,108147.55,2,0,1,127098.75,0,0,0,0
288,6465,15719809,Lucchese,551,Germany,1,44,6,130000.53,1,1,0,65199.14,0,0,0,0
289,2066,15606436,Tien,658,France,0,52,5,132652.42,1,1,0,69177.06,1,0,1,0
290,2390,15576360,Clunie,529,France,1,33,4,129981.67,1,1,1,105637.14,0,0,1,0
291,9744,15708867,Osborne,704,France,1,44,7,116834.33,4,1,1,115937.1,1,0,1,0
292,7212,15796115,Willis,600,Germany,0,56,6,131986.45,2,1,1,101508.61,0,0,0,0
293,3588,15623082,Brown,555,Spain,1,40,6,62397.41,1,1,0,99164.88,1,1,0,0
294,4446,15784286,Mazzanti,672,France,0,34,3,62397.41,2,0,0,68660.39,0,0,1,0
295,7676,15762455,Onodugoadiegbemma,644,Germany,0,41,5,99132.02,2,0,0,140846.26,0,0,0,0
296,7130,15587507,Dellucci,576,France,0,41,5,62397.41,2,1,0,71471.16,0,0,1,0
297,8440,15710450,Tien,647,Germany,1,47,4,137170.64,2,1,1,138686.16,0,0,0,0
298,8505,15626742,Maclean,663,France,0,47,4,62397.41,2,0,1,122468.77,0,0,1,0
299,1307,15762803,Keane,653,France,0,42,2,134999.36,1,0,1,115837.86,0,0,1,0
300,188,15715673,P'eng,753,France,0,29,5,62397.41,2,1,0,70809.88,0,0,1,0
301,3886,15766663,Gallo,722,France,1,37,6,62397.41,2,1,0,115647.16,0,0,1,0
302,3978,15641158,Ashbolt,694,Germany,1,55,4,143623.22,1,1,0,60950.22,1,0,0,0
303,6810,15699446,Lu,514,Spain,1,33,5,62397.41,2,1,1,64019.88,0,1,0,0
304,1582,15812365,Milanesi,655,Germany,0,46,3,146093.02,1,0,0,108346.98,1,0,0,0
305,4890,15770548,Tucker,628,France,1,44,6,62397.41,2,0,1,96754.2,0,0,1,0
306,4082,15657449,Wall,660,France,0,31,6,112325.94,1,1,0,86532.72,1,0,1,0
307,7832,15777504,Tuan,674,Spain,1,39,4,98854.27,1,1,1,101671.42,0,1,0,0
308,7225,15796790,Kung,631,France,0,37,3,150940.05,2,1,1,122182.42,0,0,1,0
309,5090,15719931,Sokolova,603,Germany,1,55,3,99655.29,2,1,1,83942.12,1,0,0,0
310,8720,15659105,McLean,600,Spain,0,42,6,151689.33,1,1,1,90290.31,0,1,0,0
311,7439,15794580,Bowhay,595,France,0,46,6,62397.41,2,1,1,89956.85,0,0,1,0
312,8603,15670029,Kovalev,650,Spain,1,41,5,62397.41,2,1,0,102034.7,0,1,0,0
313,4779,15736124,Maslov,701,France,0,46,6,141789.54,2,0,0,115551.51,0,0,1,0
314,1495,15756425,Ozerova,618,France,0,37,2,62397.41,2,1,1,72163.58,0,0,1,0
315,8750,15684696,Chukwueloka,575,Spain,1,37,5,125395.09,1,1,0,91312.08,0,1,0,0
316,9361,15638751,Ogbonnaya,678,Germany,1,38,6,126616.63,2,1,1,122366.23,0,0,0,0
317,2359,15601787,Kirsova,670,Germany,1,42,6,115417.13,1,0,0,118310.29,1,0,0,0
318,590,15778936,Ch'ang,585,Germany,1,66,5,132899.91,1,1,1,139568.76,1,0,0,0
319,7356,15777826,Obiajulu,611,Germany,0,42,7,104944.04,1,1,1,136008.18,0,0,0,0
320,356,15664523,Saunders,647,France,1,55,2,122691.94,1,0,0,124780.34,1,0,1,0
321,1447,15750776,Zetticci,660,Spain,0,46,3,130997.24,2,1,0,92700.68,0,1,0,0
322,1181,15597709,Golibe,661,Germany,1,44,4,137070.35,1,1,0,138163.27,1,0,0,0
323,5834,15637414,Mbadiwe,668,France,0,39,3,154318.34,1,1,0,58817.59,0,0,1,0
324,3355,15679024,Pope,670,Germany,1,39,6,113802.86,1,0,0,133076.06,1,0,0,0
325,3740,15617029,L?,597,Germany,0,44,5,93754.6,3,1,0,120658.35,1,0,0,0
326,577,15651664,Volkova,609,Spain,1,41,5,62397.41,1,1,1,63004.52,1,1,0,0
327,730,15734626,Clements,658,France,0,47,4,62397.41,2,1,1,70599.51,0,0,1,0
328,7945,15577398,Thomson,578,Germany,1,44,3,107629.43,2,0,1,108958.61,0,0,0,0
329,2293,15614929,Ts'ui,561,France,0,42,5,62397.41,1,1,1,65080.34,0,0,1,0
330,4205,15707291,Welch,695,Germany,1,39,3,136884.21,1,0,0,140184.45,0,0,0,0
331,5823,15765694,Lucchese,569,Germany,0,54,5,114162.99,1,1,0,132577.98,1,0,0,0
332,3911,15609356,Chineze,619,France,0,40,6,118886.7,2,1,0,67913.94,0,0,1,0
333,3634,15568469,Macleod,634,France,1,49,6,62397.41,2,1,1,93730.79,1,0,1,0
334,4950,15658946,Nwabugwu,557,Spain,1,31,5,62397.41,2,1,0,101772.95,0,1,0,0
335,9996,15668971,Chiazagomekpere,658,Spain,0,43,4,95328.86,1,1,1,58045.64,0,1,0,0
336,9758,15661249,Arcuri,608,France,0,44,5,62397.41,1,1,1,66158.31,1,0,1,0
337,6793,15751180,Osborne,634,Spain,0,45,5,83242.21,1,1,0,105515.42,1,1,0,0
338,8946,15646784,Akabueze,686,France,0,42,6,115302.76,2,1,1,121032.26,0,0,1,0
339,2957,15579706,Bergamaschi,690,France,1,29,5,62397.41,2,0,0,62102.21,0,0,1,0
340,4229,15589475,Rowley,679,France,0,37,6,62397.41,2,1,0,122037.35,0,0,1,0
341,7988,15670943,Panicucci,663,Spain,0,67,5,131637.4,1,1,1,125354.55,0,1,0,0
342,1085,15785865,Gunson,603,France,0,44,5,122459.95,2,1,0,77389.03,0,0,1,0
343,9941,15654531,Maslow,446,France,1,44,2,118236.53,1,1,1,130726.12,1,0,1,0
344,1742,15619465,Creswell,611,Germany,0,45,6,139584.01,2,1,1,90093.73,0,0,0,0
345,8362,15810347,Runyon,679,Spain,0,42,5,122140.54,1,1,1,126900.98,0,1,0,0
346,4998,15639303,Hayes,611,Spain,0,39,3,62397.41,1,1,0,116960.52,0,1,0,0
347,5746,15798888,Martin,718,France,0,38,3,62397.41,2,1,0,139858.66,1,0,1,0
348,6952,15705765,Diribe,641,Spain,0,33,6,62397.41,2,1,1,114918.19,0,1,0,0
349,4826,15608956,Cocci,626,Spain,0,50,7,62397.41,2,1,1,119157.06,0,1,0,0
350,7905,15599126,Thompson,496,Spain,0,42,5,62397.41,2,1,0,121489.96,0,1,0,0
351,4440,15702566,Padovesi,585,France,1,40,7,62397.41,2,1,1,68206.82,0,0,1,0
352,9479,15684958,Lavrentiev,628,Germany,1,40,4,146090.93,2,1,0,120363.95,0,0,0,0
353,7209,15596405,Harrison,689,France,0,57,4,62397.41,3,1,1,91650.92,1,0,1,0
354,1204,15604832,Williams,568,France,0,51,6,110018.85,2,0,1,63298.45,0,0,1,0
355,5243,15675141,Chikwado,631,France,0,55,3,62397.41,1,1,0,106170.99,1,0,1,0
356,1500,15609475,Brock,577,France,0,37,4,62397.41,2,1,0,80254.61,0,0,1,0
357,3219,15624510,Castiglione,615,Germany,0,34,4,120239.76,2,0,1,68948.51,0,0,0,0
358,336,15598846,Williams,507,Spain,0,38,2,140612.87,1,1,1,128334.62,0,1,0,0
359,8516,15752507,Hunt,668,France,1,44,4,135654.93,1,1,1,100619.34,0,0,1,0
360,4864,15718289,Hancock,580,Spain,1,37,4,132525.35,1,1,1,71634.75,0,1,0,0
361,8038,15664270,Korovina,631,Germany,0,48,7,123244.99,3,1,0,121872.73,1,0,0,0
362,5790,15788367,Chin,493,France,0,39,6,62397.41,2,1,0,103347.6,0,0,1,0
363,8674,15773277,Winter-Irving,666,France,1,63,3,62397.41,2,0,1,59147.3,0,0,1,0
364,8779,15744770,Murphy,707,Germany,1,68,2,143503.94,1,1,1,114815.31,0,0,0,0
365,6931,15634968,Sneddon,647,Spain,0,42,4,124963.77,1,1,0,111154.63,0,1,0,0
366,2573,15584453,Yeh,596,France,1,37,7,62397.41,2,1,1,110227.8,0,0,1,0
367,8713,15684267,Gordon,635,France,1,32,3,62397.41,2,1,1,93498.77,0,0,1,0
368,8989,15708193,Briggs,685,Spain,0,37,3,62397.41,2,1,1,82357.45,0,1,0,0
369,2690,15814536,Galloway,633,France,1,58,4,62397.41,2,1,1,94470.36,0,0,1,0
370,6329,15631685,Tsui,550,France,0,39,4,129750.79,1,1,1,139600.14,0,0,1,0
371,4210,15771942,Burke,732,France,0,37,6,62397.41,2,1,1,69585.76,0,0,1,0
372,4216,15630725,Miller,679,France,1,49,5,62397.41,1,1,0,71695.45,1,0,1,0
373,8370,15702442,Rogova,693,France,0,81,4,123470.91,1,0,1,140600.59,0,0,1,0
374,8398,15722246,Buccho,703,France,0,37,5,62397.41,2,1,1,142253.38,0,0,1,0
375,4076,15765173,Vanmeter,712,Spain,1,57,6,125838.98,1,1,1,59396.49,0,1,0,0
376,33,15614168,Lampungmeiua,566,Spain,1,68,4,62397.41,2,1,1,126055.22,0,1,0,0
377,4717,15629519,Trevisani,652,Germany,1,46,5,140224.3,2,1,1,122051.9,0,0,0,0
378,5111,15780909,Castiglione,573,Spain,1,49,6,147098.02,1,1,1,121799.78,0,1,0,0
379,3835,15634602,Rieke,671,Germany,1,39,2,120587.92,1,1,1,92145.07,0,0,0,0
380,2446,15743293,Jefferson,634,France,0,39,3,104772.03,2,0,0,101664.16,0,0,1,0
381,7781,15569654,Stonebraker,500,France,1,41,4,62397.41,2,1,0,84885.57,0,0,1,0
382,3206,15715003,Chia,607,Germany,1,47,6,134152.3,2,1,0,72280.2,0,0,0,0
383,3418,15600626,Ko,610,Spain,0,59,4,119623.78,1,1,1,73715.98,0,1,0,0
384,2299,15736963,T'ang,660,Germany,0,43,6,129340.31,2,0,1,80156.67,0,0,0,0
385,1046,15733768,Hanna,612,France,0,41,6,62397.41,2,1,1,119517.47,0,0,1,0
386,6873,15713845,Toscano,649,France,1,46,4,62397.41,2,1,1,82481.33,0,0,1,0
387,2396,15771569,Ni,574,Spain,0,33,5,62397.41,2,1,1,126860.08,0,1,0,0
388,8316,15691104,Abbott,753,France,0,36,5,62397.41,2,1,1,62051.28,0,0,1,0
389,9420,15578603,Sabbatini,628,France,1,39,3,62397.41,2,0,0,141723.87,0,0,1,0
390,9031,15631871,Hixson,639,France,1,42,4,99744.26,2,1,0,123110.59,0,0,1,0
391,1279,15587676,Ting,733,France,1,50,3,62397.41,1,0,1,139213.42,1,0,1,0
392,9229,15801218,Freeman,606,France,0,44,2,62397.41,2,1,0,83956.06,0,0,1,0
393,8711,15603035,MacDonald,601,Spain,1,31,5,133569.03,1,1,0,70423.63,0,1,0,0
394,6222,15618562,Zhdanova,569,France,0,31,5,139988.6,1,1,1,79490.53,0,0,1,0
395,8767,15634719,Chinwendu,596,Germany,1,32,4,115047.48,2,1,0,81629.6,1,0,0,0
396,5257,15644179,Fowler,672,Spain,0,40,3,113075.3,1,1,1,127619.59,0,1,0,0
397,1923,15567802,Summerville,574,Germany,1,41,2,126030.86,2,1,1,130744.1,0,0,0,0
398,4754,15772243,Yuan,585,France,1,43,7,62397.41,2,1,0,62000.62,0,0,1,0
399,1968,15751392,Gebhart,692,France,1,40,4,62397.41,1,1,0,138882.75,0,0,1,0
400,8361,15625964,Ndubueze,583,France,0,44,5,136660.03,1,1,1,104442.64,0,0,1,0
401,2329,15589572,Paterson,684,Germany,1,44,3,144064.0,2,1,0,120980.33,0,0,0,0
402,9417,15682467,Farrell,528,France,1,51,6,62397.41,2,1,1,104683.01,0,0,1,0
403,4789,15762238,Yashina,550,France,0,37,4,109265.26,1,1,0,90372.48,0,0,1,0
404,3316,15677939,Lo,541,France,0,50,5,102606.63,1,0,0,114947.09,0,0,1,0
405,3689,15810910,Thompson,582,Germany,0,42,6,132557.89,3,1,0,101765.38,1,0,0,0
406,2585,15640769,Sun,622,Germany,1,42,6,141356.31,1,1,1,122745.1,0,0,0,0
407,9819,15663939,Willmore,665,Germany,1,47,3,155848.33,2,1,0,85307.4,0,0,0,0
408,1177,15685947,Sutherland,723,Spain,0,45,4,133741.38,1,1,1,62019.73,0,1,0,0
409,5285,15799964,Cavill,691,Spain,1,35,4,62397.41,1,1,0,58965.31,0,1,0,0
410,5893,15687852,Hung,614,France,1,47,5,62397.41,2,0,0,128534.46,0,0,1,0
411,355,15658504,Hao,564,France,0,36,6,62397.41,1,1,0,61061.32,0,0,1,0
412,2772,15718039,Noble,723,France,1,43,5,122783.67,2,0,1,82793.87,1,0,1,0
413,9999,15643770,H?,592,France,0,47,6,140004.91,1,1,0,78471.98,1,0,1,0
414,9797,15680685,Ma,550,Spain,1,49,5,141455.58,2,0,0,120086.94,1,1,0,0
415,8131,15766378,Standish,671,France,0,37,4,127596.95,1,0,0,75010.63,0,0,1,0
416,2986,15671351,Lori,483,France,0,39,5,125620.26,1,0,0,85698.31,1,0,1,0
417,9984,15570970,Lettiere,622,Spain,0,42,6,62397.41,1,1,1,136563.91,0,1,0,0
418,7758,15674442,Esposito,682,Spain,0,51,6,62397.41,1,0,0,128328.38,1,1,0,0
419,5702,15662574,Wilkes,717,Germany,0,37,3,127857.18,1,0,0,98534.0,0,0,0,0
420,285,15744529,Nagy,648,Spain,0,43,5,62397.41,2,1,1,100026.89,0,1,0,0
421,2524,15700772,Hou,708,France,0,41,5,62397.41,1,1,0,102750.88,0,0,1,0
422,5645,15570629,Yirawala,702,France,1,47,3,139049.71,1,1,1,115684.21,0,0,1,0
423,5309,15594917,Mitchell,574,Germany,0,34,3,137212.2,2,1,1,67887.93,0,0,0,0
424,6243,15728333,Pugh,587,France,1,42,4,150725.34,1,1,1,139566.76,0,0,1,0
425,1546,15709199,Hall,685,France,0,36,3,62397.41,2,1,1,127396.89,0,0,1,0
426,2483,15661903,Tu,548,Spain,1,62,6,113935.34,1,1,0,134621.57,0,1,0,0
427,8259,15612140,Simmons,577,Spain,1,32,5,137583.55,1,1,1,122845.59,0,1,0,0
428,8346,15802207,Johnson,673,Spain,0,39,4,62397.41,2,1,1,90250.14,0,1,0,0
429,2882,15759381,Golubov,636,France,0,36,5,124314.7,1,1,1,81720.9,1,0,1,0
430,9953,15732740,Peng,614,Spain,0,48,4,62397.41,2,1,1,84207.75,0,1,0,0
431,7219,15786237,Yobachi,590,Spain,0,38,5,62397.41,2,1,0,62172.05,0,1,0,0
432,5716,15743007,Law,610,Spain,1,42,6,113516.52,1,1,0,110140.52,0,1,0,0
433,6736,15595592,Lazarev,708,France,1,45,5,136548.01,1,1,1,74009.21,0,0,1,0
434,8057,15727421,Bentley,688,Spain,1,40,6,62397.41,2,1,1,107045.48,0,1,0,0
435,8032,15602354,Shaw,677,Spain,1,37,7,111148.88,2,0,0,90065.87,0,1,0,0
436,5057,15598695,Okwuadigbo,580,Spain,0,42,6,62397.41,2,0,0,91342.41,0,1,0,0
437,9470,15797910,Milanesi,740,Germany,1,42,4,114396.06,1,0,0,57990.48,0,0,0,0
438,2095,15652914,Tuan,655,Germany,0,37,3,131385.55,2,1,0,81047.89,0,0,0,0
439,1311,15632185,Alvares,674,France,0,54,5,62397.41,2,1,1,59426.01,0,0,1,0
440,2763,15708693,Davydova,709,Germany,1,39,4,118218.88,2,1,0,93015.37,0,0,0,0
441,541,15767891,Hs?,655,France,0,49,3,62397.41,2,1,0,121827.64,0,0,1,0
442,9551,15802869,Gray,646,France,0,38,3,62397.41,3,1,0,94011.38,0,0,1,0
443,5696,15593510,Lawrence,625,Spain,1,39,6,62397.41,2,1,1,121445.03,0,1,0,0
444,7499,15729201,Genovesi,614,Spain,0,44,3,133974.82,1,1,0,69743.62,0,1,0,0
445,7576,15675501,Fitzgerald,655,France,1,36,6,62397.41,2,0,0,142330.51,0,0,1,0
446,6361,15686780,Wu,533,France,0,36,3,135070.42,1,1,1,140910.62,0,0,1,0
447,3800,15682890,Chuang,621,Spain,1,44,7,62397.41,2,1,1,83854.78,0,1,0,0
448,8578,15651958,Zhdanova,583,Spain,1,67,6,112037.86,1,1,1,98308.4,0,1,0,0
449,7338,15712543,Rios,619,Spain,0,32,4,62397.41,2,1,0,63385.57,0,1,0,0
450,6369,15711316,Iheanacho,579,Germany,1,50,5,130227.32,1,1,0,97432.52,1,0,0,0
451,9842,15576065,Marshall,528,France,1,51,3,107837.23,2,0,0,77981.95,0,0,1,0
452,8225,15780492,Mackenzie,745,Germany,0,40,2,134791.79,1,1,0,119257.18,0,0,0,0
453,4831,15745250,Carpenter,509,France,1,42,4,128658.55,2,1,0,61319.13,0,0,1,0
454,4335,15775335,Chigozie,699,Spain,1,58,7,147298.25,1,1,0,70876.26,1,1,0,0
455,2037,15585580,Cunningham,629,Spain,0,48,6,126333.61,2,1,0,90402.31,1,1,0,0
456,2481,15811690,Wallace,673,Spain,0,39,5,111245.14,1,0,0,96552.01,0,1,0,0
457,8221,15625080,Chinomso,587,Germany,1,41,5,135470.17,2,1,1,129724.34,1,0,0,0
458,4745,15788189,Onwubiko,696,France,0,35,4,100284.54,1,1,1,142369.51,0,0,1,0
459,564,15681928,Greece,661,Spain,0,40,7,142660.77,2,1,1,87754.57,0,1,0,0
460,6761,15651063,Benson,491,France,1,41,5,111484.88,1,1,0,107806.56,1,0,1,0
461,377,15583394,O'Meara,624,Spain,0,39,3,131517.52,1,0,0,68036.77,0,1,0,0
462,7673,15750837,Capon,623,France,1,34,3,62397.41,2,0,0,110725.91,0,0,1,0
463,1026,15612832,Bruno,688,France,0,55,6,62397.41,2,1,1,129526.97,0,0,1,0
464,2394,15752097,Mofflin,698,Spain,0,34,6,62397.41,2,1,0,84408.56,0,1,0,0
465,8499,15629475,Boylan,726,Spain,0,28,4,62397.41,2,1,1,94475.93,0,1,0,0
466,131,15627630,McClemans,707,France,0,58,5,62397.41,2,1,1,104911.77,0,0,1,0
467,3375,15671032,Cheng,627,Germany,1,42,3,131216.99,2,0,1,122687.73,0,0,0,0
468,3242,15763579,Talbot,650,France,1,37,3,62397.41,2,0,1,100212.25,1,0,1,0
469,5115,15636684,Bowen,684,Spain,0,47,3,62397.41,2,1,0,75793.27,1,1,0,0
470,9991,15801904,Tseng,682,France,0,47,3,62397.41,2,1,0,99828.38,0,0,1,0
471,1838,15740411,Gardner,657,France,0,41,6,151917.75,1,0,0,82463.61,1,0,1,0
472,9973,15665222,Riley,750,France,1,35,6,62397.41,2,1,1,81387.21,0,0,1,0
473,5174,15635141,Nwora,644,Germany,1,65,4,102019.54,2,1,1,73319.57,0,0,0,0
474,626,15592197,Ferri,687,France,0,43,6,132764.96,1,1,1,97021.25,0,0,1,0
475,593,15718921,Nucci,563,Germany,1,40,5,126917.01,2,1,0,141744.32,0,0,0,0
476,4260,15597945,Ts'ao,667,Germany,0,42,5,130649.32,1,0,1,77282.25,0,0,0,0
477,1028,15726250,Pan,506,France,1,47,5,107224.39,1,1,1,89553.6,0,0,1,0
478,7690,15710408,Ofodile,720,Spain,1,32,4,136071.73,2,0,0,110811.56,0,1,0,0
479,4021,15679663,Parkes,617,Germany,0,39,6,138866.08,1,1,1,71185.97,0,0,0,0
480,1806,15650068,K'ung,701,France,0,45,4,124374.64,2,1,1,92722.95,0,0,1,0
481,8987,15744105,Watson,609,France,1,40,3,111371.5,2,1,1,116916.65,0,0,1,0
482,6379,15787155,Hargraves,550,France,1,30,3,135943.75,2,1,1,140304.59,0,0,1,0
483,7444,15644297,Yen,753,France,1,40,3,127006.85,4,1,0,89583.64,1,0,1,0
484,46,15705918,Barker,652,Spain,0,31,6,62397.41,2,0,0,117985.44,0,1,0,0
485,4777,15636105,McKay,707,France,0,41,3,62397.41,2,1,0,80236.65,0,0,1,0
486,6239,15814236,Lo Duca,732,Germany,1,39,3,116885.53,2,1,0,101236.99,0,0,0,0
487,5301,15763625,Yuan,747,Germany,1,39,5,140286.39,2,1,1,99791.19,0,0,0,0
488,3307,15779904,Shepherdson,653,France,1,40,3,118062.27,2,1,1,77876.01,0,0,1,0
489,4450,15756026,Ku,721,France,0,41,3,62397.41,2,1,1,125085.47,0,0,1,0
490,3614,15654156,Pinto,695,Germany,1,37,5,139910.23,2,0,1,84149.77,0,0,0,0
491,3885,15573045,Palerma,652,France,1,44,5,138846.82,2,0,1,113755.12,0,0,1,0
492,4277,15694237,Purdy,557,Spain,0,37,3,122157.17,2,0,0,75109.51,0,1,0,0
493,6480,15697201,Wei,563,France,0,33,5,120780.42,1,1,0,63214.97,0,0,1,0
494,5145,15671610,Napolitani,650,France,0,35,7,163283.29,1,0,1,92724.78,1,0,1,0
495,3146,15609083,Etheridge,598,France,0,40,6,119801.52,1,1,1,89092.48,0,0,1,0
496,2667,15572762,Lin,580,Germany,0,48,6,138209.18,1,0,0,84926.48,1,0,0,0
497,2069,15733973,Vanzetti,616,France,0,65,3,109851.99,1,0,1,119246.21,0,0,1,0
498,1059,15776518,Abdulov,576,Germany,1,37,6,121279.39,1,1,1,103686.66,0,0,0,0
499,9732,15650670,Ch'in,743,Spain,0,39,5,62397.41,2,0,0,80219.38,0,1,0,0
500,2103,15788291,Chao,672,France,0,65,4,62397.41,2,1,1,82293.86,0,0,1,0
501,1778,15607312,Folliero,732,Germany,1,44,6,117183.27,1,1,1,91326.17,0,0,0,0
502,3787,15790717,Willis,531,France,1,49,6,114615.51,2,1,1,103240.77,0,0,1,0
503,2471,15578866,Blackburn,636,France,0,63,4,135769.0,1,1,1,113189.57,0,0,1,0
504,3364,15785831,Allan,715,France,1,38,5,97290.19,1,1,0,103187.21,0,0,1,0
505,8655,15603743,Hancock,652,France,0,39,5,135867.64,2,1,1,95258.72,0,0,1,0
506,2581,15723818,Fernie,704,France,0,32,6,113576.46,1,1,0,128574.36,0,0,1,0
507,2859,15737542,Frolov,610,France,0,39,3,93401.92,2,1,0,102535.45,0,0,1,0
508,5881,15778219,Rapuluolisa,560,Germany,1,40,4,123474.46,1,0,0,90305.64,0,0,0,0
509,4483,15572801,Mackey,550,France,0,39,4,140953.75,2,1,1,128084.21,0,0,1,0
510,5755,15702789,Chiganu,598,France,1,44,6,62397.41,1,1,0,86602.81,1,0,1,0
511,9287,15750055,Rogers,606,France,0,39,2,114220.35,1,0,0,110896.97,0,0,1,0
512,7940,15644501,McKay,660,Germany,1,44,3,162978.11,2,1,0,97512.6,0,0,0,0
513,5627,15656484,Udinesi,517,Germany,0,44,3,138845.11,2,1,0,134786.89,0,0,0,0
514,4866,15754574,Yeh,544,France,0,47,5,62397.41,2,1,1,132084.38,0,0,1,0
515,821,15753895,Coles,539,Germany,0,39,5,150189.7,2,1,0,71664.57,0,0,0,0
516,5906,15575486,Ifeanyichukwu,576,Germany,0,37,4,126347.81,2,0,1,118404.15,0,0,0,0
517,8964,15637857,Ts'ao,686,France,0,43,5,62397.41,1,0,1,74598.73,0,0,1,0
518,2618,15726046,K?,602,France,0,34,6,137558.61,2,0,1,141597.91,0,0,1,0
519,7772,15687540,Sun,630,France,1,48,3,62397.41,2,1,1,85812.65,0,0,1,0
520,4431,15758306,Hackett,626,France,0,47,5,62397.41,1,1,0,118062.61,1,0,1,0
521,2517,15793049,Laurie,628,France,0,32,6,62397.41,2,0,0,96862.82,0,0,1,0
522,6269,15764021,Martin,677,Spain,0,42,3,93698.29,1,1,1,82702.01,0,1,0,0
523,6681,15654106,Young,658,France,0,41,5,119698.44,2,1,0,107699.64,0,0,1,0
524,2467,15573741,Beatham,718,Germany,1,39,5,126609.59,1,1,0,118420.97,0,0,0,0
525,7835,15586870,Boni,580,France,1,42,4,129220.05,1,0,1,110403.92,0,0,1,0
526,4719,15792818,Pan,614,France,0,52,7,124419.9,2,1,1,111822.45,0,0,1,0
527,6175,15635143,Long,721,France,0,38,5,62397.41,2,0,1,73547.2,0,0,1,0
528,3158,15693382,Lori,550,France,1,36,6,110621.48,1,1,0,59512.39,0,0,1,0
529,7286,15566660,Sadler,643,Germany,0,52,4,111095.79,1,1,0,132460.37,1,0,0,0
530,7128,15694300,Milne,603,Germany,0,62,7,125880.08,3,0,0,60857.11,1,0,0,0
531,8441,15779711,Cockett,718,France,0,40,3,62397.41,2,1,1,91378.66,0,0,1,0
532,7519,15739168,Ch'ien,644,France,0,62,2,62397.41,1,1,1,93940.11,0,0,1,0
533,5797,15808334,Chienezie,612,Spain,0,43,6,62397.41,2,1,0,72863.64,0,1,0,0
534,7660,15655658,Hunter,657,Spain,0,43,4,62397.41,1,1,1,98142.5,0,1,0,0
535,7953,15760102,Long,611,France,1,39,3,146701.54,2,1,1,85226.28,0,0,1,0
536,9392,15810075,Nnonso,724,France,0,37,6,141367.54,2,1,0,117547.29,0,0,1,0
537,560,15710978,Izmailov,716,France,0,34,5,62397.41,1,1,0,66230.96,0,0,1,0
538,7775,15803456,Ferguson,646,France,1,42,3,114677.08,1,0,0,66892.88,1,0,1,0
539,703,15580956,Allan,672,France,0,59,5,62397.41,2,0,1,69893.78,0,0,1,0
540,8809,15800811,Gallo,742,France,0,49,3,62397.41,2,1,1,134943.32,0,0,1,0
541,3744,15736271,Bateman,646,Spain,0,62,5,120526.22,2,1,1,113583.67,0,1,0,0
542,3422,15605461,Ricci,588,Germany,0,43,3,123476.04,1,0,0,126194.92,1,0,0,0
543,1543,15566594,Reye,573,France,1,41,3,129851.47,1,0,1,132998.74,0,0,1,0
544,4571,15790355,Genovese,658,Germany,1,34,3,110712.73,2,1,1,60059.27,0,0,0,0
545,8818,15735636,Parry,571,France,1,47,6,130658.9,2,0,0,106412.59,0,0,1,0
546,8826,15777076,Philip,585,France,0,41,4,123259.4,2,0,1,118602.14,0,0,1,0
547,3605,15765520,Hughes,585,Spain,1,39,5,62397.41,2,1,0,82147.6,0,1,0,0
548,9904,15653857,Sung,753,Germany,0,55,2,112010.25,1,1,1,93041.08,1,0,0,0
549,3839,15672481,Onwumelu,670,France,1,44,6,90651.41,2,0,0,97019.9,1,0,1,0
550,1240,15807595,Grant,595,France,0,37,6,62397.41,2,0,1,66223.05,0,0,1,0
551,5099,15624343,Windsor,753,Germany,1,33,6,97270.92,2,1,0,94832.66,0,0,0,0
552,9671,15777315,Rossi,658,Spain,0,44,4,139617.59,1,1,1,116294.5,0,1,0,0
553,8564,15762573,Rawling,589,France,1,34,4,62397.41,3,1,0,126814.28,0,0,1,0
554,8208,15705383,Tai,646,Spain,0,39,4,62397.41,2,1,0,76782.84,0,1,0,0
555,5299,15619955,Fennell,587,Spain,0,42,4,62397.41,2,1,1,71216.82,0,1,0,0
556,1798,15796813,McIntyre,618,France,1,44,2,122023.29,1,0,1,83021.35,1,0,1,0
557,2019,15586674,Langler,671,Spain,0,41,3,114160.87,2,0,1,78413.16,0,1,0,0
558,7524,15697480,Cattaneo,666,Spain,1,40,6,124002.36,1,0,0,142062.84,0,1,0,0
559,4486,15617476,Fleming,627,Germany,0,46,6,132823.37,1,1,0,62318.99,1,0,0,0
560,7340,15583353,K?,665,France,0,39,6,62397.41,2,1,1,73440.15,0,0,1,0
561,8461,15568449,Macvitie,629,Spain,0,38,6,62397.41,1,1,0,114298.47,0,1,0,0
562,9578,15706464,Onyekaozulu,738,Spain,1,55,6,150105.49,2,0,1,126257.49,1,1,0,0
